"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_AI_TSR_PERC1","per convertire la lingua parlata in un formato leggibile dal dispositivo informatico","C","attività manifatturiere","W50_99","50-99","2021","2021",26.7,,
"IT","Italia","E_AI_TSR_PERC1","per convertire la lingua parlata in un formato leggibile dal dispositivo informatico","C","attività manifatturiere","W50_99","50-99","2023","2023",13.69,,
"IT","Italia","E_AI_TNLG_PERC1","per generare linguaggio scritto o parlato","C","attività manifatturiere","W50_99","50-99","2021","2021",8.8,,
"IT","Italia","E_AI_TNLG_PERC1","per generare linguaggio scritto o parlato","C","attività manifatturiere","W50_99","50-99","2023","2023",16.87,,
"IT","Italia","E_AI_TIR_PERC1","per identificare oggetti o persone sulla base di immagini ","C","attività manifatturiere","W50_99","50-99","2021","2021",13.34,,
"IT","Italia","E_AI_TIR_PERC1","per identificare oggetti o persone sulla base di immagini ","C","attività manifatturiere","W50_99","50-99","2023","2023",15.09,,
"IT","Italia","E_AI_TML_PERC1","per l'analisi dei dati attraverso l’apprendimento automatico ( es. deep learning)","C","attività manifatturiere","W50_99","50-99","2021","2021",27.4,,
"IT","Italia","E_AI_TML_PERC1","per l'analisi dei dati attraverso l’apprendimento automatico ( es. deep learning)","C","attività manifatturiere","W50_99","50-99","2023","2023",21.21,,
"IT","Italia","E_AI_TPA_PERC1","per automatizzare i flussi di lavoro o supportare nel processo decisionale ","C","attività manifatturiere","W50_99","50-99","2021","2021",44.53,,
"IT","Italia","E_AI_TPA_PERC1","per automatizzare i flussi di lavoro o supportare nel processo decisionale ","C","attività manifatturiere","W50_99","50-99","2023","2023",61.46,,
"IT","Italia","E_AI_TAR_PERC1","per consentire il movimento fisico autonomo delle macchine","C","attività manifatturiere","W50_99","50-99","2021","2021",26.55,,
"IT","Italia","E_AI_TAR_PERC1","per consentire il movimento fisico autonomo delle macchine","C","attività manifatturiere","W50_99","50-99","2023","2023",23.99,,
"IT","Italia","E_AI_TANY_PERC","imprese che usano almeno una delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",7.91,,
"IT","Italia","E_AI_TANY_PERC","imprese che usano almeno una delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",5.01,,
"IT","Italia","E_AI_TGE2_PERC","imprese che usano almeno due delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",3.83,,
"IT","Italia","E_AI_TGE2_PERC","imprese che usano almeno due delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",1.56,,
"IT","Italia","E_AI_TGE3_PERC","imprese che usano almeno tre delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",2.1,,
"IT","Italia","E_AI_TGE3_PERC","imprese che usano almeno tre delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",0.91,,
"IT","Italia","E_AI_PMS_PERC1","marketing o vendite","C","attività manifatturiere","W50_99","50-99","2021","2021",7.61,,
"IT","Italia","E_AI_PMS_PERC1","marketing o vendite","C","attività manifatturiere","W50_99","50-99","2023","2023",20.96,,
"IT","Italia","E_AI_PPP_PERC1","processo produttivo","C","attività manifatturiere","W50_99","50-99","2021","2021",53.3,,
"IT","Italia","E_AI_PPP_PERC1","processo produttivo","C","attività manifatturiere","W50_99","50-99","2023","2023",55.5,,
"IT","Italia","E_AI_PBA_PERC1","organizzazione di processi di amministrazione aziendale","C","attività manifatturiere","W50_99","50-99","2021","2021",7.05,,
"IT","Italia","E_AI_PME_PERC1","gestione di impresa","C","attività manifatturiere","W50_99","50-99","2021","2021",8.54,,
"IT","Italia","E_AI_PLOG_PERC1","logistica","C","attività manifatturiere","W50_99","50-99","2021","2021",9.54,,
"IT","Italia","E_AI_PLOG_PERC1","logistica","C","attività manifatturiere","W50_99","50-99","2023","2023",25.67,,
"IT","Italia","E_AI_PITS_PERC1","sicurezza ICT","C","attività manifatturiere","W50_99","50-99","2021","2021",25.4,,
"IT","Italia","E_AI_PITS_PERC1","sicurezza ICT","C","attività manifatturiere","W50_99","50-99","2023","2023",18.28,,
"IT","Italia","E_AI_PHR_PERC1","reclutamento e gestione del personale","C","attività manifatturiere","W50_99","50-99","2021","2021",4.24,,
"IT","Italia","E_AI_PANY_PERC1","per almeno un'area aziendale elencata (incidenza %)","C","attività manifatturiere","W50_99","50-99","2021","2021",82.71,,
"IT","Italia","E_AI_PANY_PERC1","per almeno un'area aziendale elencata (incidenza %)","C","attività manifatturiere","W50_99","50-99","2023","2023",97.41,,
