"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","61","telecomunicazioni","W_GE10","10 e più","2022","2022",72.39,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","68","attività immobiliari","W_GE10","10 e più","2019","2019",14.29,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","68","attività immobiliari","W_GE10","10 e più","2020","2020",12.73,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","68","attività immobiliari","W_GE10","10 e più","2022","2022",18.24,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse","W_GE10","10 e più","2019","2019",26.33,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse","W_GE10","10 e più","2020","2020",19.66,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse","W_GE10","10 e più","2022","2022",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","CD-CG","fabbricazione di coke e di prodotti derivanti dalla raffinazione del petrolio, di prodotti chimici,  di prodotti farmaceutici, di articoli in gomma e materie plastiche e di prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","2019","2019",15.08,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","CD-CG","fabbricazione di coke e di prodotti derivanti dalla raffinazione del petrolio, di prodotti chimici,  di prodotti farmaceutici, di articoli in gomma e materie plastiche e di prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","2020","2020",17.1,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","CD-CG","fabbricazione di coke e di prodotti derivanti dalla raffinazione del petrolio, di prodotti chimici,  di prodotti farmaceutici, di articoli in gomma e materie plastiche e di prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","2022","2022",18.05,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","CJ-CK","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche e di macchinari ed apparecchiature nca","W_GE10","10 e più","2019","2019",31.67,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","CJ-CK","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche e di macchinari ed apparecchiature nca","W_GE10","10 e più","2020","2020",20.49,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","CJ-CK","fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche e di macchinari ed apparecchiature nca","W_GE10","10 e più","2022","2022",27.82,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","JA_X_58","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE10","10 e più","2019","2019",29.81,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","JA_X_58","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE10","10 e più","2020","2020",21.64,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","JA_X_58","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE10","10 e più","2022","2022",16.13,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0031","attività professionali, scientifiche e tecniche escluso servizi veterinari (m escluso 75)","W_GE10","10 e più","2019","2019",30.87,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0031","attività professionali, scientifiche e tecniche escluso servizi veterinari (m escluso 75)","W_GE10","10 e più","2020","2020",25.76,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0032","noleggio, agenzie di viaggio, servizi di supporto alle imprese escluso attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse (N escluso 79)","W_GE10","10 e più","2019","2019",12.08,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0032","noleggio, agenzie di viaggio, servizi di supporto alle imprese escluso attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse (N escluso 79)","W_GE10","10 e più","2020","2020",9.85,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0032","noleggio, agenzie di viaggio, servizi di supporto alle imprese escluso attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse (N escluso 79)","W_GE10","10 e più","2022","2022",10.89,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0033","settore ict ","W_GE10","10 e più","2019","2019",73.18,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0033","settore ict ","W_GE10","10 e più","2020","2020",68.48,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0033","settore ict ","W_GE10","10 e più","2022","2022",64.14,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W10_49","10-49","2019","2019",12.67,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W10_49","10-49","2020","2020",10.4,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W_GE10","10 e più","2019","2019",15.84,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W_GE10","10 e più","2020","2020",13.38,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W50_99","50-99","2019","2019",35.86,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W50_99","50-99","2020","2020",29.35,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W100_249","100-249","2019","2019",43.24,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W100_249","100-249","2020","2020",42.61,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W_GE250","250 e più","2019","2019",62.2,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0034","totale servizi non finanziari (g-n, incluso 951, escluso 75 e k)","W_GE250","250 e più","2020","2020",60.38,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W10_49","10-49","2019","2019",11.83,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W10_49","10-49","2020","2020",8.53,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W_GE10","10 e più","2019","2019",15.97,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W_GE10","10 e più","2020","2020",12.6,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W50_99","50-99","2019","2019",36.24,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W50_99","50-99","2020","2020",30.68,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W100_249","100-249","2019","2019",54.98,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W100_249","100-249","2020","2020",51.7,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W_GE250","250 e più","2019","2019",73.11,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0035","totale attività economiche (c-n, inclusa la 951, escluse 75 e k)","W_GE250","250 e più","2020","2020",71.99,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W10_49","10-49","2019","2019",15.88,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W10_49","10-49","2020","2020",8.09,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W10_49","10-49","2022","2022",8.93,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W_GE10","10 e più","2019","2019",22.96,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W_GE10","10 e più","2020","2020",17.48,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W_GE10","10 e più","2022","2022",19.96,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W50_99","50-99","2019","2019",28.03,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W50_99","50-99","2020","2020",31.29,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W50_99","50-99","2022","2022",39.21,,
"IT","Italia","E_ITSP2_PERC","imprese che impiegano, tra i propri addetti, specialisti ICT  (incidenza %)","0036","fornitura di energia elettrica, gas, vapore e aria condizionata, acqua, reti fognarie, attività di gestione dei rifiuti e risanamento (d-e)","W100_249","100-249","2019","2019",51.55,,
